Start Date;Start Hour;End Date;End Hour;Maneuver Duration;Data available;Satellite;Maneuver;Maneuver Type;Propellant Type;Propellant subtype;Propellant Name
23/03/2023;16:37:03;23/03/2023;16:40:55;00:03:52;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
05/04/2023;17:03:38;05/04/2023;17:05:39;00:02:01;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
20/04/2023;17:24:58;20/04/2023;17:27:36;00:02:38;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
11/05/2023;17:33:41;11/05/2023;17:36:54;00:03:13;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
12/06/2023;18:10:35;12/06/2023;18:14:04;00:03:29;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
29/06/2023;18:35:47;29/06/2023;18:38:34;00:02:47;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
20/07/2023;17:00:06;20/07/2023;17:03:24;00:03:18;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
10/08/2023;13:51:54;10/08/2023;13:55:50;00:03:56;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
31/08/2023;15:40:36;31/08/2023;15:44:24;00:03:48;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
20/09/2023;16:42:13;20/09/2023;16:46:42;00:04:29;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
04/10/2023;16:15:40;04/10/2023;16:20:24;00:04:44;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
18/10/2023;15:34:57;18/10/2023;15:39:38;00:04:41;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
08/11/2023;15:56:58;08/11/2023;16:01:53;00:04:55;All data available;CRYOSAT2;Maneuver;Orbit Maintenance Maneuver;Gas;Cold Gas;N2
19/04/2002;04:55:43;19/04/2002;07:46:01;02:50:18;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/05/2002;05:21:33;09/05/2002;08:12:01;02:50:28;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/06/2002;10:26:20;01/06/2002;13:16:46;02:50:26;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/07/2002;03:47:52;06/07/2002;06:38:14;02:50:22;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/08/2002;03:38:08;06/08/2002;06:28:33;02:50:25;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/08/2002;17:07:44;26/08/2002;19:58:09;02:50:25;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/09/2002;23:35:34;10/09/2002;01:48:59;02:13:25;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
11/09/2002;01:55:32;11/09/2002;03:55:38;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/09/2002;22:21:11;26/09/2002;01:11:34;02:50:23;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/10/2002;19:18:58;17/10/2002;22:09:25;02:50:27;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/11/2002;18:15:51;07/11/2002;21:06:17;02:50:26;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/11/2002;03:35:30;29/11/2002;06:25:57;02:50:27;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/12/2002;22:17:22;19/12/2002;00:17:34;02:00:12;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/12/2002;04:28:18;18/12/2002;06:36:46;02:08:28;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
14/01/2003;00:55:17;14/01/2003;03:45:42;02:50:25;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/02/2003;23:04:49;12/02/2003;01:04:57;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/02/2003;03:42:57;21/02/2003;05:53:24;02:10:27;No data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/03/2003;23:51:14;04/03/2003;01:51:22;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/04/2003;00:40:48;04/04/2003;02:40:56;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/05/2003;22:40:13;15/05/2003;00:40:19;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/05/2003;04:11:53;20/05/2003;06:23:31;02:11:38;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/06/2003;01:08:16;07/06/2003;03:08:23;02:00:07;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/07/2003;00:58:45;11/07/2003;03:49:08;02:50:23;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/08/2003;01:31:29;15/08/2003;03:31:35;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/09/2003;00:40:53;30/09/2003;02:41:00;02:00:07;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/10/2003;04:56:18;28/10/2003;07:09:44;02:13:26;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
31/10/2003;01:13:10;31/10/2003;03:13:25;02:00:15;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/11/2003;23:02:30;19/11/2003;01:52:55;02:50:25;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/12/2003;21:02:28;15/12/2003;23:02:36;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/12/2003;21:03:30;26/12/2003;23:03:34;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/01/2004;23:54:27;22/01/2004;01:54:37;02:00:10;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/01/2004;22:26:07;27/01/2004;00:26:11;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/02/2004;04:46:39;04/02/2004;06:58:05;02:11:26;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
05/02/2004;11:17:21;05/02/2004;13:17:23;02:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/02/2004;11:48:39;24/02/2004;13:48:45;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/04/2004;20:05:30;07/04/2004;22:05:34;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/04/2004;04:43:02;14/04/2004;06:55:00;02:11:58;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
07/05/2004;01:08:56;07/05/2004;03:09:04;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/06/2004;08:08:29;30/06/2004;10:08:35;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/08/2004;02:04:20;17/08/2004;04:04:26;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/09/2004;04:14:37;21/09/2004;06:29:19;02:14:42;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/09/2004;03:53:38;24/09/2004;05:53:46;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/10/2004;03:20:22;22/10/2004;07:00:41;03:40:19;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/11/2004;01:07:57;12/11/2004;03:08:06;02:00:09;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/12/2004;01:03:48;17/12/2004;03:03:52;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/01/2005;23:10:28;06/01/2005;01:10:36;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/01/2005;04:25:17;07/01/2005;06:38:53;02:13:36;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
18/02/2005;01:23:24;18/02/2005;03:23:28;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/03/2005;04:51:26;17/03/2005;07:06:31;02:15:05;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
30/03/2005;22:45:55;31/03/2005;00:46:01;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/04/2005;22:37:32;02/04/2005;00:35:52;01:58:20;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/05/2005;00:10:02;20/05/2005;02:10:06;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/06/2005;19:06:40;08/06/2005;21:06:46;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/08/2005;22:45:44;10/08/2005;00:45:50;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/09/2005;05:19:53;07/09/2005;07:36:31;02:16:38;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
06/10/2005;02:19:10;06/10/2005;02:19:14;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/12/2005;00:10:24;02/12/2005;00:10:30;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/01/2006;05:01:05;04/01/2006;05:01:09;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/01/2006;05:54:24;10/01/2006;06:11:24;00:17:00;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
19/01/2006;22:47:15;20/01/2006;00:47:19;02:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
28/03/2006;05:33:20;28/03/2006;05:52:11;00:18:51;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
31/03/2006;05:48:39;31/03/2006;05:48:46;00:00:07;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/06/2006;00:53:48;01/06/2006;00:53:55;00:00:07;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/06/2006;01:18:27;20/06/2006;02:58:49;01:40:22;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/09/2006;02:19:22;12/09/2006;04:19:30;02:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/09/2006;05:22:17;13/09/2006;05:40:29;00:18:12;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
15/11/2006;03:07:54;15/11/2006;03:08:00;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/12/2006;23:39:00;20/12/2006;23:39:02;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/01/2007;04:33:06;23/01/2007;04:51:50;00:18:44;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
24/01/2007;02:03:20;24/01/2007;02:03:26;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/02/2007;03:06:17;22/02/2007;03:06:19;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/04/2007;04:34:42;03/04/2007;04:50:14;00:15:32;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
05/04/2007;03:05:08;05/04/2007;03:05:12;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/05/2007;03:36:51;16/05/2007;03:36:55;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/06/2007;01:36:47;15/06/2007;01:36:50;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/07/2007;02:00:32;10/07/2007;04:00:34;02:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/07/2007;04:41:26;17/07/2007;04:43:42;00:02:16;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
18/07/2007;03:07:57;18/07/2007;03:08:02;00:00:05;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/08/2007;02:59:36;09/08/2007;02:59:38;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/09/2007;05:16:25;27/09/2007;05:31:15;00:14:50;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
28/09/2007;03:16:04;28/09/2007;03:16:08;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/10/2007;03:00:14;25/10/2007;03:00:17;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/11/2007;03:19:26;29/11/2007;03:19:31;00:00:05;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/12/2007;04:34:54;04/12/2007;04:49:55;00:15:01;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
07/12/2007;02:47:25;07/12/2007;02:47:30;00:00:05;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
02/01/2008;20:29:33;02/01/2008;20:29:35;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
10/01/2008;20:45:32;10/01/2008;20:45:34;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
12/02/2008;03:35:23;12/02/2008;05:49:28;02:14:05;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
07/03/2008;03:17:09;07/03/2008;03:17:11;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/04/2008;03:21:17;18/04/2008;03:21:20;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/04/2008;04:37:04;22/04/2008;04:47:48;00:10:44;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
24/04/2008;14:11:35;24/04/2008;14:11:41;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/05/2008;03:05:10;30/05/2008;03:05:14;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/07/2008;04:41:17;01/07/2008;04:43:49;00:02:32;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
03/07/2008;02:15:01;03/07/2008;05:55:40;03:40:39;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/08/2008;01:36:41;29/08/2008;01:36:43;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/09/2008;04:34:21;09/09/2008;04:50:26;00:16:05;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
10/09/2008;02:41:43;10/09/2008;02:41:49;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
19/09/2008;02:54:23;19/09/2008;02:54:25;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/11/2008;01:37:22;07/11/2008;01:37:26;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/11/2008;04:35:33;18/11/2008;04:49:13;00:13:40;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
19/12/2008;03:12:32;19/12/2008;03:12:34;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/01/2009;03:35:18;27/01/2009;05:49:30;02:14:12;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
28/01/2009;01:26:31;28/01/2009;03:26:37;02:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/02/2009;03:27:51;17/02/2009;03:27:54;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/03/2009;03:06:29;13/03/2009;03:06:31;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
07/04/2009;04:34:26;07/04/2009;04:50:21;00:15:55;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
15/04/2009;22:16:36;15/04/2009;23:56:44;01:40:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/04/2009;02:50:33;21/04/2009;02:50:35;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
20/05/2009;01:32:33;20/05/2009;03:13:11;01:40:38;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
09/07/2009;03:01:12;09/07/2009;03:01:16;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/07/2009;04:40:21;21/07/2009;04:44:35;00:04:14;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
23/07/2009;02:00:32;23/07/2009;02:50:50;00:50:18;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
29/09/2009;04:33:42;29/09/2009;04:51:00;00:17:18;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
15/10/2009;01:56:42;15/10/2009;01:56:44;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/11/2009;07:51:36;04/11/2009;09:32:30;01:40:54;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/11/2009;02:35:08;06/11/2009;02:35:10;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
03/12/2009;03:04:03;03/12/2009;03:04:06;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/12/2009;04:34:40;08/12/2009;04:59:57;00:25:17;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
09/12/2009;22:18:47;09/12/2009;22:18:53;00:00:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/12/2009;02:24:03;18/12/2009;02:24:05;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
21/01/2010;01:03:29;21/01/2010;04:44:32;03:41:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/01/2010;01:52:33;22/01/2010;01:52:38;00:00:05;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/02/2010;04:33:58;16/02/2010;04:50:39;00:16:41;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
22/02/2010;21:13:54;22/02/2010;22:04:15;00:50:21;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/03/2010;17:24:29;17/03/2010;19:05:15;01:40:46;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/04/2010;03:03:27;17/04/2010;04:44:06;01:40:39;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
27/04/2010;04:37:05;27/04/2010;04:47:30;00:10:25;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
28/05/2010;02:35:15;28/05/2010;04:15:53;01:40:38;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/06/2010;03:22:57;25/06/2010;03:23:01;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
06/07/2010;04:37:29;06/07/2010;04:47:06;00:09:37;All data available;ENVISAT;Maneuver;Orbit Inclination Maneuver;Chemical;Liquid;Hydrazine
07/07/2010;02:03:35;07/07/2010;02:03:37;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/07/2010;05:20:14;30/07/2010;05:20:17;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/08/2010;21:41:33;23/08/2010;21:41:36;00:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
24/09/2010;03:39:33;24/09/2010;03:39:35;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
15/10/2010;03:03:25;15/10/2010;05:03:28;02:00:03;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/10/2010;06:36:30;22/10/2010;09:35:55;02:59:25;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
26/10/2010;13:49:13;26/10/2010;16:42:43;02:53:30;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
04/11/2010;20:40:53;04/11/2010;21:31:14;00:50:21;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
22/11/2010;07:02:12;22/11/2010;08:42:30;01:40:18;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
25/11/2010;03:16:03;25/11/2010;04:56:20;01:40:17;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/12/2010;20:51:28;02/12/2010;00:12:08;03:20:40;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/12/2010;06:12:15;17/12/2010;06:12:19;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/01/2011;01:58:18;14/01/2011;01:58:22;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
18/02/2011;05:10:16;18/02/2011;05:10:20;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/03/2011;00:51:32;17/03/2011;02:31:50;01:40:18;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
08/04/2011;09:43:20;08/04/2011;09:43:28;00:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/04/2011;14:17:07;16/04/2011;14:17:11;00:00:04;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
05/05/2011;01:02:53;05/05/2011;01:03:01;00:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
01/06/2011;02:41:56;01/06/2011;03:32:01;00:50:05;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
16/06/2011;04:00:10;16/06/2011;05:40:28;01:40:18;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
13/07/2011;01:08:17;13/07/2011;04:48:34;03:40:17;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/07/2011;03:24:16;14/07/2011;07:04:48;03:40:32;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
11/08/2011;00:55:16;11/08/2011;02:35:32;01:40:16;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
17/08/2011;22:46:22;18/08/2011;00:26:59;01:40:37;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/08/2011;00:38:33;23/08/2011;00:38:35;00:00:02;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
23/09/2011;01:19:06;23/09/2011;02:59:24;01:40:18;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
30/09/2011;03:37:33;30/09/2011;04:27:39;00:50:06;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
14/10/2011;03:11:18;14/10/2011;03:11:26;00:00:08;All data available;ENVISAT;Maneuver;Orbit Maintenance Maneuver;Chemical;Liquid;Hydrazine
